The monster looked very scary.	モンスターはとても怖そうに見えました。	The (ザ) / monster (モンスター) / looked (見た) / very (とても) / scary (怖い)
The desert sun feels harsh.	砂漠の太陽は厳しく感じる。	The (その) / desert (砂漠) / sun (太陽) / feels (感じる) / harsh (厳しい)
The civilian helped the tourists.	市民は観光客を助けました。	The (その) / civilian (民間人) / helped (助けた) / the (その) / tourists (観光客)
The marine biologist was excited.	海洋生物学者は興奮していた。	The (その) / marine (海洋) / biologist (生物学者) / was (は) / excited (興奮していた)
The satellite orbits the Earth.	人工衛星は地球を周回する。	The (その) / satellite (衛星) / orbits (周回する) / the (地球を) / Earth (地球)
They flee from danger quickly.	彼らは危険から素早く逃げる。	They (彼ら) / flee (逃げる) / from (から) / danger (危険) / quickly (速やかに)
I missed yesterday's new episode.	昨日の新しいエピソードを見逃しました。	I (私) / missed (見逃した) / yesterday's (昨日の) / new (新しい) / episode (エピソード)
Abort the mission immediately.	直ちに任務を中止せよ。	Abort (中止) / the (その) / mission (任務) / immediately (直ちに)
They designated him as leader.	彼らは彼をリーダーに任命しました。	They (彼らは) / designated (指名した) / him (彼を) / as (として) / leader (指導者)
The jet flew overhead.	ジェット機が頭上を飛んだ。	The (その) / jet (ジェット機) / flew (飛んだ) / overhead (頭上)
The receiver caught the ball.	レシーバーはボールをキャッチした。	The (ザ) / receiver (レシーバー) / caught (キャッチした) / the (その) / ball (ボール)
The doctrine guided their decisions.	教義が彼らの決定を導いた。	The (その) / doctrine (教義) / guided (導いた) / their (彼らの) / decisions (決定)
I nominate you now.	今、あなたを推薦します。	I (私) / nominate (指名する) / you (あなたを) / now (今)
The segment was too long.	セグメントが長すぎました。	The (その) / segment (セグメント) / was (は) / too (あまりに) / long (長かった) / .
I will resume work tomorrow.	明日から仕事を再開します。	I (私) / will (します) / resume (再開します) / work (仕事) / tomorrow (明日)
He trained for combat daily.	彼は毎日戦闘の訓練をした。	He (彼) / trained (訓練した) / for (ために) / combat (戦闘) / daily (毎日)
A cluster of bright stars.	明るい星の集まり。	A (ひとつの) / cluster (集まり) / of (の) / bright (明るい) / stars (星々)
The tribe danced joyfully together.	部族は共に喜びに満ちて踊った。	The (その) / tribe (部族) / danced (踊った) / joyfully (喜んで) / together (一緒に)
Suicide is a serious topic.	自殺は深刻な話題です。	Suicide (自殺) / is (は) / a (a) / serious (深刻な) / topic (話題)
The virus spreads very quickly.	ウイルスは非常に速く広がります。	The (ザ) / virus (ウイルス) / spreads (広がる) / very (非常に) / quickly (迅速に)
The tournament starts next week.	トーナメントは来週始まります。	The (その) / tournament (トーナメント) / starts (始まる) / next (次の) / week (週)
The music made me swell.	音楽が私を高揚させた。	The (その) / music (音楽) / made (作った) / me (私を) / swell (膨らませる)
Her laughter filled the room.	彼女の笑い声が部屋を満たした。	Her (彼女の) / laughter (笑い) / filled (満たした) / the (その) / room (部屋)
I often overlook small details.	私はしばしば小さな詳細を見落とします。	I (私) / often (しばしば) / overlook (見落とす) / small (小さな) / details (詳細)
Comedy makes me laugh loudly.	コメディは私を大声で笑わせます。	Comedy (コメディ) / makes (作る) / me (私を) / laugh (笑う) / loudly (大声で)
The fireflies glow at night.	蛍は夜に光ります。	The (その) / fireflies (ホタル) / glow (光る) / at (で) / night (夜)
She is accountable for mistakes.	彼女は過ちに対して責任があります。	She (彼女) / is (は) / accountable (責任がある) / for (の) / mistakes (間違い)
His words were profoundly impactful.	彼の言葉は非常に影響力があった。	His (彼の) / words (言葉) / were (は) / profoundly (深く) / impactful (影響を与えた)
The invasion changed everything overnight.	侵略は一夜にしてすべてを変えた。	The (その) / invasion (侵略) / changed (変えた) / everything (すべて) / overnight (一晩で)
Water started to leak slowly.	水がゆっくりと漏れ始めた。	Water (水) / started (始まった) / to (に) / leak (漏れる) / slowly (徐々に)
The weather is moderate today.	今日は天気が穏やかです。	The (ザ) / weather (天気) / is (は) / moderate (穏やか) / today (今日)
I have a crush.	片思いしています。	I (私) / have (持っている) / a (一つの) / crush (片思い)
Please give me the menu.	メニューをください。	Please (ください) / give (ください) / me (私に) / the (その) / menu (メニュー)
The bacterium causes the illness.	その細菌が病気を引き起こします。	The (その) / bacterium (細菌) / causes (引き起こす) / the (その) / illness (病気)
She fractured her hip yesterday.	彼女は昨日、股関節を骨折しました。	She (彼女) / fractured (骨折した) / her (彼女の) / hip (股関節) / yesterday (昨日)
She will peer inside.	彼女は中を覗きます。	She (彼女) / will (意志) / peer (覗く) / inside (内部)
The scandal shocked everyone deeply.	そのスキャンダルは皆を深く驚かせた。	The (その) / scandal (スキャンダル) / shocked (驚かせた) / everyone (みんなを) / deeply (深く)
I love digital art.	デジタルアートが大好きです。	I (私) / love (愛) / digital (デジタル) / art (アート)
Fantasy books spark my imagination.	ファンタジー本は私の想像力を刺激します。	Fantasy (ファンタジー) / books (本) / spark (刺激する) / my (私の) / imagination (想像力)
We went on a cruise.	クルーズに行きました。	We (私たち) / went (行った) / on (で) / a (一つの) / cruise (クルーズ).
Let's chill this weekend.	今週末はゆっくりしよう。	Let’s (しよう) / chill (リラックスし) / this (この) / weekend (週末).
We decided to retreat quickly.	私たちはすぐに退却することに決めました。	We (私たち) / decided (決めた) / to (に) / retreat (退却する) / quickly (速やかに)
She is immune now.	彼女はもう免疫があります。	She (彼女) / is (です) / immune (免疫) / now (今)
Psychiatry helps treat mental disorders.	精神医学は精神障害の治療を助けます。	Psychiatry (精神医学) / helps (助ける) / treat (治療する) / mental (精神的) / disorders (障害)
The tragedy made everyone cry.	その悲劇はみんなを泣かせました。	The (その) / tragedy (悲劇) / made (作った) / everyone (皆) / cry (泣く).
She joined the elite team.	彼女はエリートチームに加わった。	She (彼女) / joined (参加した) / the (その) / elite (エリート) / team (チーム)
The athlete runs very fast.	その選手はとても速く走る。	The (その) / athlete (アスリート) / runs (走る) / very (とても) / fast (速く)
Gravity keeps us on Earth.	重力が私たちを地球に留めています。	Gravity (重力) / keeps (保つ) / us (私たちを) / on (に) / Earth (地球)
She wrote on the pad.	彼女はメモに書いた。	She (彼女) / wrote (書いた) / on (上) / the (その) / pad (メモ帳)
Tools facilitate our work.	道具は私たちの仕事を促進します。	Tools (ツール) / facilitate (促進する) / our (私たちの) / work (仕事)
Her heritage defines her identity.	彼女の遺産は彼女のアイデンティティを定義します。	Her (彼女の) / heritage (遺産) / defines (定義する) / her (彼女の) / identity (アイデンティティ)
The palm tree swayed gently.	ヤシの木が優しく揺れた。	The (その) / palm (ヤシ) / tree (木) / swayed (揺れた) / gently (穏やかに)
The dialogue was very interesting.	対話はとても興味深かったです。	The (ザ) / dialogue (対話) / was (でした) / very (非常に) / interesting (興味深い) / .
The magic trick will stun.	マジックトリックが驚かせるでしょう。	The (その) / magic (マジック) / trick (トリック) / will (は) / stun (驚かせる)
He is a coffee addict.	彼はコーヒー中毒です。	He (彼) / is (です) / a (一つの) / coffee (コーヒー) / addict (中毒者)
The missile launched successfully.	ミサイルは無事に発射されました。	The (ザ) / missile (ミサイル) / launched (発射された) / successfully (成功裏に)
Fire can trigger smoke alarms.	火事は煙探知機を作動させることがあります。	Fire (火) / can (可能) / trigger (引き起こす) / smoke (煙) / alarms (警報)
They met in the lobby.	彼らはロビーで会いました。	They (彼ら) / met (会った) / in (で) / the (その) / lobby (ロビー)
The thrill was indescribably electrifying.	そのスリルは言葉にできないほどエキサイティングだった。	The (その) / thrill (スリル) / was (は) / indescribably (言葉にできないほど) / electrifying (刺激的な) / .
The analyst reviewed the data.	分析者がデータを見直しました。	The (ザ) / analyst (アナリスト) / reviewed (レビューした) / the (ザ) / data (データ)
She cleans the bureau today.	彼女は今日ビューローを掃除します。	She (彼女) / cleans (掃除する) / the (その) / bureau (机) / today (今日)
Freedom means living with liberty.	自由とは自由に生きることを意味します。	Freedom (自由) / means (意味する) / living (生きる) / with (と共に) / liberty (自由)
I spill my coffee often.	私はよくコーヒーをこぼします。	I (私) / spill (こぼす) / my (私の) / coffee (コーヒー) / often (よく)
We must endure this storm.	私たちはこの嵐に耐えなければなりません。	We (私たち) / must (ねばならない) / endure (耐える) / this (この) / storm (嵐)
The decision caused widespread outrage.	その決定は広範な怒りを引き起こした。	The (その) / decision (決定) / caused (引き起こした) / widespread (広範な) / outrage (激怒)
The powder is very smooth.	粉はとても滑らかです。	The (その) / powder (粉) / is (は) / very (非常に) / smooth (滑らか).
Lisa lives in a suburb.	リサは郊外に住んでいます。	Lisa (リサ) / lives (住んでいる) / in (に) / a (１つの) / suburb (郊外)
Sugar is a key ingredient.	砂糖は重要な成分です。	Sugar (砂糖) / is (です) / a (一つの) / key (重要な) / ingredient (成分)
The storm will devastate crops.	嵐は作物を壊滅させるでしょう。	The (その) / storm (嵐) / will (〜だろう) / devastate (壊滅させる) / crops (作物)
I affirm your decision.	あなたの決断を支持します。	I (私) / affirm (認める) / your (あなたの) / decision (決定)
The painting depicts a river.	絵画は川を描いています。	The (その) / painting (絵) / depicts (描写する) / a (一つの) / river (川)
The flavors blend perfectly together.	味が完璧に調和しています。	The (その) / flavors (風味) / blend (混合する) / perfectly (完全に) / together (一緒に)
The faculty meeting was cancelled.	教員会議は中止されました。	The (その) / faculty (教員) / meeting (会議) / was (が) / cancelled (キャンセルされた)
Utility bills are due monthly.	公共料金の請求書は毎月支払う必要があります。	Utility (ユーティリティ) / bills (請求書) / are (は) / due (期日) / monthly (毎月)
Do not violate the rules.	ルールを破らないでください。	Do (しない) / not (ない) / violate (違反する) / the (その) / rules (規則)
Dogs versus cats: endless debate.	犬対猫：終わりなき議論	Dogs (犬) / versus (対) / cats (猫) / endless (終わりなき) / debate (論争)
I want a portion please.	一人前ください。	I (私) / want (欲しい) / a (一) / portion (部分) / please (お願いします)
The administrator organized the meeting.	管理者が会議を開催しました。	The (その) / administrator (管理者) / organized (開催した) / the（その) / meeting (会議)
I accomplished my daily goals.	私は毎日の目標を達成しました。	I (私) / accomplished (達成した) / my (私の) / daily (日々の) / goals (目標)
Toss the ball gently.	ボールを優しく投げて。	Toss (投げる) / the (その) / ball (ボール) / gently (優しく)
Fishermen cast nets at dawn.	漁師たちは夜明けに網を投げる。	Fishermen (漁師) / cast (投げる) / nets (網) / at (で) / dawn (夜明け)
My uncle is a veteran.	私のおじは退役軍人です。	My (私の) / uncle (おじ) / is (は) / a (の) / veteran (退役軍人)
Cars speed along the highway.	車が高速道路を走り抜ける。	Cars (車) / speed (速度) / along (沿って) / the (その) / highway (高速道路)
My muscles ache from exercise.	運動で筋肉が痛いです。	My (私の) / muscles (筋肉) / ache (痛い) / from (から) / exercise (運動)
The adolescent enjoys reading books.	その青年は本を読むことを楽しむ。	The (その) / adolescent (青年) / enjoys (楽しむ) / reading (読むこと) / books (本)
The senate voted on Tuesday.	上院は火曜日に投票しました。	The (その) / senate (上院) / voted (投票した) / on (に) / Tuesday (火曜日)
She added pepper to soup.	彼女はスープに胡椒を加えました。	She (彼女) / added (加えた) / pepper (胡椒) / to (に) / soup (スープ)
The immigrant found new opportunities.	移民は新しい機会を見つけました。	The (その) / immigrant (移民) / found (見つけた) / new (新しい) / opportunities (機会)
